Baldones novads,Pierīgas apriņķis,D,"Baldones novada pašvaldības Vidējās paaudzes deju kolektīvs ""Degsme""",Anda Krišāne,"54,2",I pakāpe,"44,2",10
Dobeles novads,Dobeles apriņķis,D,"Dobeles kultūras nama Vidējās paaudzes deju kolektīvs ""Dzīpars""",Gints Baumanis,"54,2",I pakāpe,"44,2",10
Mālpils novads,Siguldas apriņķis,D,"Mālpils novada kultūras centra Vidējās paaudzes deju kolektīvs ""Sidgunda""",Māra Gaile - Dišereite,"54,2",I pakāpe,"44,2",10
Ogres novads,Ogres apriņķis,D,Ogres novada Suntažu  pagasta  Suntažu kultūras nama vidējās paaudzes deju kolektīvs “Sunta”    ,Skaidrīte Andževa,"54,2",I pakāpe,"44,2",10
Carnikavas novads,Siguldas apriņķis,D,"Carnikavas novada Carnikavas tautas nama ""Ozolaine"" Vidējās paaudzes deju kolektīvs ""Arnika""",Andis Lēnmanis,"53,8",I pakāpe,"43,8",10
Salaspils novads,Pierīgas apriņķis,D,"Salaspils novada kultūras nama ""Rīgava"" Vidējās paaudzes deju kolektīvs ""Ūsa""",Brigita Čikste,"53,8",I pakāpe,"43,8",10
Valmieras pilsēta,Valmieras apriņķis,D,"Valmieras Kultūras centra Vidējās paaudzes deju kolektīvs ""Pastalnieki""",Jānis Psjuks,"53,8",I pakāpe,"43,8",10
Vecpiebalgas novads,Cēsu apriņķis,D,"Vecpiebalgas novada Vecpiebalgas pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Balga""",Kaspars Brauns,"53,8",I pakāpe,"43,8",10
Ķekavas novads,Pierīgas apriņķis,D/D1,"Ķekavas novada pašvaldības Ķekavas kultūras nama Vidējās paaudzes deju kolektīvs ""Zīle""",Vita Timermane,"53,8",I pakāpe,"43,8",10
Ķeguma novads,Ogres apriņķis,D,Ķeguma novada Ķeguma tautas nama vidējās paaudzes deju kolektīvs “Kadiķis”    ,Juris Čakans,"53,7",I pakāpe,"43,7",10
Jūrmalas pilsēta,Tukuma apriņķis,D/D1,Jūrmalas pilsētas Kultūras centra vidējās paaudzes deju kolektīvs „Vēlreiz”,Vita Pole,"53,5",I pakāpe,"43,5",10
Rīgas pilsēta,Rīgas pilsēta,D/D1,Biedrības „Vidējās paaudzes deju kolektīvs „Grieži”” vidējās paaudzes deju kolektīvs „Grieži”,Sanda Ģīle,"53,5",I pakāpe,"43,5",10
Iecavas novads,Bauskas apriņķis,D,"Iecavas novada Vidējās paaudzes deju kolektīvs ""Iecava""",Guntars Jansons,"53,3",I pakāpe,"43,3",10
Aizkraukles novads,Aizkraukles apriņķis,D,"Aizkraukles novada kultūras nama Aizkraukles pagasta Vidējās paaudzes deju kolektīvs ""Pēda""",Una Stakle,"53,0",I pakāpe,"43,0",10
Kokneses novads,Aizkraukles apriņķis,D,"Kokneses novada Kokneses kultūras nama Vidējās paaudzes deju kolektīvs ""Rats""",Laura Freimane,"53,0",I pakāpe,"43,0",10
Bauskas novads,Bauskas apriņķis,D,"Ceraukstes pagasta Vidējās paaudzes deju kolektīvs ""Dzirnavnieki""",Guntars Jansons,"52,8",I pakāpe,"42,8",10
Lielvārdes novads,Ogres apriņķis,D,Lielvārdes novada Kultūras centra struktūrvienības Jumpravas kultūras nams vidējās paaudzes deju kolektīvs “Saime”    ,Aija Ērgle,"52,8",I pakāpe,"42,8",10
Siguldas novads,Siguldas apriņķis,D,"Siguldas novada Kultūras centra Vidējās paaudzes deju kolektīvs ""Dūka""",Ieva Roķe,"52,8",I pakāpe,"42,8",10
Ārzemes,Ārzemes,D,"Vidējās paaudzes deju kolektīvs ""Ramtai"" (Šveice)",Jānis Vinklers,"52,7",I pakāpe,"42,7",10
Jēkabpils novads,Jēkabpils apriņķis,D,Jēkabpils novada Zasas pagasta Zasas kultūras nama vidējās paaudzes deju kolektīvs “Solis”   ,Daiga Ģeidāne,"52,7",I pakāpe,"42,7",10
Beverīnas novads,Valmieras apriņķis,D,"Beverīnas novada pašvaldības Kauguru pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Mūri""",Iluta Uškāne,"52,5",I pakāpe,"42,5",10
Krāslavas novads,Krāslavas apriņķis,D,Krāslavas novada Krāslavas kultūras nama vidējās paaudzes deju kolektīvs “Raita”  ,Valda Timule,"52,5",I pakāpe,"42,5",10
Rīgas pilsēta,Rīgas pilsēta,D,Agra Daņiļeviča deju skolas „Dzirnas” vidējās paaudzes deju kolektīvs „Dzirnu senči”,Gatis Neimanis,"52,5",I pakāpe,"42,5",10
Saldus novads,Saldus apriņķis,D,Saldus novada Saldus pagasta Druvas kultūras nama vidējās paaudzes deju kolektīvs “Druva”  ,Ina Jurcika,"52,5",I pakāpe,"42,5",10
Rīgas pilsēta,Rīgas pilsēta,D/D1,VEF Kultūras pils vidējās paaudzes deju kolektīvs „Daugava”,Gints Baumanis,"52,5",I pakāpe,"42,5",10
Cēsu novads,Cēsu apriņķis,D,"Cēsu novada pašvaldības aģentūras ""Cēsu Kultūras un Tūrisma centrs"" Vidējās paaudzes deju kolektīvs ""Raitais solis""",Andis Kozaks,"52,3",I pakāpe,"42,3",10
Saldus novads,Saldus apriņķis,D,Saldus novada Jaunauces pagasta vidējās paaudzes deju kopa    ,Inguna Balcere,"52,3",I pakāpe,"42,3",10
Dobeles novads,Dobeles apriņķis,D,"Dobeles novada Krimūnu tautas nama Vidējās paaudzes deju kolektīvs ""Akači""",Elīna Medne,"52,2",I pakāpe,"42,2",10
Madonas novads,Madonas apriņķis,D,Madonas novada Sarkaņu pagasta tautas nama “Kalnagravas” vidējās paaudzes deju kolektīvs “Kalnagravas”   ,Jeļena Rudzīte,"52,2",I pakāpe,"42,2",10
Rīgas pilsēta,Rīgas pilsēta,D,SIA „Arodbiedrību klubs „Vecrīga”” vidējās paaudzes deju kolektīvs „Rīdzenieks”,Viesturs Virza,"52,2",I pakāpe,"42,2",10
Ādažu novads,Siguldas apriņķis,D,"Ādažu novada Ādažu kultūras centra Vidējās paaudzes deju kopa ""Sprigulis""",Līga Lancmane,"52,0",I pakāpe,"42,0",10
Ērgļu novads,Madonas apriņķis,D,Ērgļu novada Ērgļu pagasta Ērgļu saieta nama vidējās paaudzes deju kolektīvs “Pastalnieki”,Mārīte Taškāne,"52,0",I pakāpe,"42,0",10
Garkalnes novads,Siguldas apriņķis,D,"Garkalnes novada domes kultūras centra ""Berģi"" deju ansamblis ""Greizie rati""",Ingus Ladiga un Ilze Mažāne,"52,0",I pakāpe,"42,0",10
Ikšķiles novads,Pierīgas apriņķis,D,"Ikšķiles novada Tīnūžu tautas nama Vidējās paaudzes deju kolektīvs ""Upe""",Didzis Apsītis,"52,0",I pakāpe,"42,0",10
Jaunpils novads,Tukuma apriņķis,D,Jaunpils novada Pašvaldības aģentūras „Jaunpils” Jaunpils kultūras nama vidējās paaudzes deju kolektīvs „Jaunpils”,Santa Laurinoviča,"52,0",I pakāpe,"42,0",10
Rīgas pilsēta,Rīgas pilsēta,D,VEF Kultūras pils vidējās paaudzes deju kopa „Dižbramaņi”,Taiga Ludborža,"52,0",I pakāpe,"42,0",10
Grobiņas novads,Liepājas apriņķis,D,Grobiņas novada Gaviezes pagasta kultūras nama vidējās paaudzes deju kolektīvs “Vartava”   ,Inga Papirte,"51,8",I pakāpe,"41,8",10
Gulbenes novads,Gulbenes apriņķis,D,"Gulbenes Kultūras centra Vidējās paaudzes deju kolektīvs ""Apinītis""",Edīte Ķikuste,"51,8",I pakāpe,"41,8",10
Jaunpiebalgas novads,Cēsu apriņķis,D,"Jaunpiebalgas novada Jaunpiebalgas pagasta Kultūras nama Vidējās paaudzes deju kolektīvs ""Piebaldzēni""",Lāsma Skutāne,"51,8",I pakāpe,"41,8",10
Kandavas novads,Tukuma apriņķis,D,Kandavas novada Kandavas kultūras nama vidējās paaudzes deju kolektīvs „Ozolāji” ,Gatis Frīdenbergs,"51,8",I pakāpe,"41,8",10
Rīgas pilsēta,Rīgas pilsēta,D,VEF Kultūras pils vidējās paaudzes deju kolektīvs „Dardedze”,Ilze Kronberga,"51,8",I pakāpe,"41,8",10
Ikšķiles novads,Pierīgas apriņķis,D,Ikšķiles novada Ikšķiles tautas nama Vidējās paaudzes deju kolektīvs ,Gatis Neimanis,"51,7",I pakāpe,"41,7",10
Aizkraukles novads,Aizkraukles apriņķis,D,"Aizkraukles novada kultūras nama Aizkraukles pagasta Vidējās paaudzes deju kolektīvs ""Radi""",Una Stakle,"51,5",I pakāpe,"41,5",10
Kārsavas novads,Ludzas apriņķis,D,Kārsavas novada Malnavas pagasta vidējās paaudzes deju kopa “Jedritvai”   ,Agnese Medne un Janīna Terezija Barkāne,"51,5",I pakāpe,"41,5",10
Jūrmalas pilsēta,Tukuma apriņķis,D,Jūrmalas pilsētas Kultūras centra vidējās paaudzes deju kolektīvs „Tapa”,Dace Kalēja,"51,3",I pakāpe,"41,3",10
Naukšēnu novads,Valmieras apriņķis,D,"Naukšēnu novada kultūras nama Vidējās paaudzes deju kolektīvs ""Naukšēni""",Iluta Uškāne,"51,3",I pakāpe,"41,3",10
Rīgas pilsēta,Rīgas pilsēta,D,Rīgas pašvaldības Kultūras iestāžu apvienības Kultūras pils „Ziemeļblāzma” vidējās paaudzes deju kolektīvs „Auda”,Nadīna Neimane-Gardoviča,"51,3",I pakāpe,"41,3",10
Pāvilostas novads,Liepājas apriņķis,D,Pāvilostas novada Vērgales pagasta kultūras nama vidējās paaudzes deju kolektīvs “Vērgalīte” ,Kristīne Jaunbrūna,"51,2",I pakāpe,"41,2",10
Ventspils pilsēta,Ventspils apriņķis,D,Ventspils pilsētas domes Kultūras centra vidējās paaudzes deju kolektīvs “Strautuguns”    ,Ineta Judzika,"51,2",I pakāpe,"41,2",10
Priekules novads,Liepājas apriņķis,D,Priekules novada Priekules kultūras nama vidējās paaudzes deju kolektīvs “Duvzare”   ,Inga Leive-Levite,"51,0",I pakāpe,"41,0",10
Rīgas pilsēta,Rīgas pilsēta,D/D1,Biedrības „Tautas deju un mūzikas klubs „Liesma”” vidējās paaudzes deju kolektīvs „Oglīte”,Jānis Marcinkevičs,"50,8",I pakāpe,"40,8",10
Jelgavas pilsēta,Jelgavas pilsēta,D/D1,"Latvijas Lauksaimniecības universitātes Vidējās paaudzes deju kolektīvs ""Kalve""",Lauris Galejs,"50,7",I pakāpe,"40,7",10
Ludzas novads,Ludzas apriņķis,D,Ludzas novada Ludzas tautas nama vidējās paaudzes deju kolektīvs “Reizē!”    ,Sarmīte Stapule,"50,5",I pakāpe,"40,5",10
Alūksnes novads,Alūksnes apriņķis,D,"Jaunannas pagasta pārvaldes Tautas nama Vidējās paaudzes deju kopa ""Jaunanna""",Aiva Vilciņa,"50,3",I pakāpe,"40,3",10
Priekuļu novads,Cēsu apriņķis,D,"Priekuļu novada Priekuļu pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Miķelis""",Māris Brasliņš,"50,2",I pakāpe,"40,2",10
Smiltenes novads,Smiltenes apriņķis,D,"Smiltenes pagasta Vidējās paaudzes deju kolektīvs ""Sanācēji""",Anda Kalniņa,"50,2",I pakāpe,"40,2",10
Gulbenes novads,Gulbenes apriņķis,D,"Gulbenes Kultūras centra Vidējās paaudzes deju kopa ""Ratiņš""",Iva un Kārlis Venti,"50,0",I pakāpe,"40,0",10
Kokneses novads,Aizkraukles apriņķis,D,"Kokneses novada Iršu pagasta pārvaldes Vidējās paaudzes deju kolektīvs ""Irši""",Inta Balode,"49,7",II pakāpe,"39,7",10
Smiltenes novads,Smiltenes apriņķis,D,"Palsmanes kultūras nama Vidējās paaudzes deju kolektīvs ""Cīrulis""",Aija Zeibote,"49,7",II pakāpe,"39,7",10
Kokneses novads,Aizkraukles apriņķis,D,"Kokneses novada Kokneses kultūras nama Vidējās paaudzes deju kolektīvs ""Liepavots""",Inta Balode,"49,5",II pakāpe,"39,5",10
Krimuldas novads,Siguldas apriņķis,D,"Krimuldas novada Lēdurgas kultūras nama Vidējās paaudzes deju kolektīvs ""Lēdurga""",Ilva Luste,"49,5",II pakāpe,"39,5",10
Rīgas pilsēta,Rīgas pilsēta,D,Latvijas Universitātes biedrības „Juventus”  vidējās paaudzes deju kolektīvs „Dancītis”,Ilze Dzene,"49,5",II pakāpe,"39,5",10
Rīgas pilsēta,Rīgas pilsēta,D,Rīgas Latviešu biedrības Tautas deju ansamblis „Vija”,Jānis Vilcāns,"49,5",II pakāpe,"39,5",10
Alūksnes novads,Alūksnes apriņķis,D,"Alsviķu pagasta Kultūras nama Vidējās paaudzes deju kolektīvs ""Jandāls""",Ilze Līviņa,"49,0",II pakāpe,"39,0",10
Brocēnu novads,Saldus apriņķis,D,Brocēnu novada Brocēnu kultūras un izglītības centra vidējās paaudzes deju kolektīvs     ,Gatis Neimanis,"48,8",II pakāpe,"38,8",10
Talsu novads,Talsu apriņķis,D,Talsu novada Laidzes Brīvā laika pavadīšanas centra vidējās paaudzes deju kolektīvs “Virpulis”   ,Gunta Kupše,"48,3",II pakāpe,"38,3",10
Aizputes novads,Liepājas apriņķis,D,Aizputes kultūras nama vidējās paaudzes deju kolektīvs “Kurzemnieks”   ,Inta Rudzīte,"48,0",II pakāpe,"38,0",10
Jaunjelgavas novads,Aizkraukles apriņķis,D,"Jaunjelgavas novada kultūras nama Vidējās paaudzes deju kolektīvs ""Atvars""",Inese Ermansone,"47,8",II pakāpe,"37,8",10
Gulbenes novads,Gulbenes apriņķis,D,"Beļavas pagasta Vidējās paaudzes deju kolektīvs ""Ega""",Diāna Tuča,"47,7",II pakāpe,"37,7",10
Ropažu novads,Siguldas apriņķis,D,"Ropažu novada Kultūras un izglītības centra Vidējās paaudzes deju kolektīvs ""Rudzi""",Antra Valnere,"47,3",II pakāpe,"37,3",10
Beverīnas novads,Valmieras apriņķis,D,"Trikātas pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Abuls""",Laura Reimane,"46,7",II pakāpe,"36,7",10
Smiltenes novads,Smiltenes apriņķis,D,"Variņu tautas nama Vidējās paaudzes deju kolektīvs ""Varis""",Laila Legzdiņa,"46,2",II pakāpe,"36,2",10
Rīgas pilsēta,Rīgas pilsēta,D/D1,Swedbank vidējās paaudzes deju kolektīvs „Artava”,Baiba Miķelsone un Ēvalds Ābelskalns,"46,2",II pakāpe,"36,2",10
Ārzemes,Ārzemes,D,"Vidējās paaudzes deju kolektīvs ""Trejdesknītis"" (Štutgarte, Vācija)",Laura Putāne,"41,5",III pakāpe,"31,5",10
Alūksnes novads,Alūksnes apriņķis,E,"Alūksnes Kultūras centra deju kopa ""Jukums""",Agris Veismanis,"49,5",Augstākā pakāpe,"49,5",0
Beverīnas novads,Valmieras apriņķis,E,"Brenguļu pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Dzieti""",Sandra Degle,"48,8",Augstākā pakāpe,"48,8",0
Salas novads,Jēkabpils apriņķis,E,Salas novada Salas pagasta Salas kultūras nama vidējās paaudzes deju kolektīvs “Letkiss” ,Inga Vībāne,"48,0",Augstākā pakāpe,"48,0",0
Rīgas pilsēta,Rīgas pilsēta,E,Biedrības „VPDK Sidrabi” vidējās paaudzes deju kolektīvs „Sidrabi”,Inga Liepa,"47,3",Augstākā pakāpe,"47,3",0
Talsu novads,Talsu apriņķis,E,Talsu novada Stendes tautas nama vidējās paaudzes deju kolektīvs “Teika” ,Liene Konopacka,"47,2",Augstākā pakāpe,"47,2",0
Kocēnu novads,Valmieras apriņķis,E,"Kocēnu pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Savieši""",Ilona Migla,"47,0",Augstākā pakāpe,"47,0",0
Riebiņu novads,Preiļu apriņķis,E,Riebiņu novada Galēnu pagasta Galēnu kultūras nama vidējās paaudzes deju kolektīvs “Amizieris”  ,Andris Kudiņš,"46,7",Augstākā pakāpe,"46,7",0
Saldus novads,Saldus apriņķis,E,"Saldus novada Pašvaldības aģentūras “Saldus Tūrisma informācijas, kultūras un sporta centrs” vidējās paaudzes deju kopa “Bandava”  ",Santa Laurinoviča,"46,3",Augstākā pakāpe,"46,3",0
Ventspils novads,Ventspils apriņķis,E,Ventspils novada Ances pagasta kultūras nama vidējās paaudzes deju kolektīvs “Ance”  ,Elita Kuģeniece,"46,2",Augstākā pakāpe,"46,2",0
Ilūkstes novads,Daugavpils apriņķis,E,Ilūkstes novada kultūras centra Pilskalnes pagasta vidējās paaudzes deju kolektīvs,Antonija Stalidzāne,"45,8",Augstākā pakāpe,"45,8",0
Mārupes novads,Pierīgas apriņķis,E,"Mārupes novada domes kultūras nama Vidējās paaudzes deju kolektīvs ""Mārupieši""",Gunta Skuja,"45,8",Augstākā pakāpe,"45,8",0
Pārgaujas novads,Cēsu apriņķis,E,"Pārgaujas novada Straupes pagasta tautas nama Vidējās paaudzes deju kolektīvs ""Straupe""",Rudīte Jurciņa,"45,8",Augstākā pakāpe,"45,8",0
Rīgas pilsēta,Rīgas pilsēta,E,"Rīgas Kultūras un tautas mākslas centra „Mazā Ģilde” vidējās paaudzes deju kolektīvs „Sen Līgo""",Andis Lagzdiņš,"45,8",Augstākā pakāpe,"45,8",0
Ērgļu novads,Madonas apriņķis,E,Ērgļu novada Ērgļu pagasta Ērgļu saieta nama vidējās paaudzes deju kolektīvs “Rūdolfs”   ,Antra Grīnberga,"45,7",Augstākā pakāpe,"45,7",0
Jelgavas novads,Jelgavas apriņķis,E,"Apvienotais Jelgavas novada Platones pagasta Lielvircavas kultūras nama Vidējās paaudzes deju kolektīvs ""Pali"" un Jelgavas novada Vircavas pagasta tautas nama Vidējās paaudzes deju kolektīvs ""Laimes lāči""",Līga Lapšina,"45,7",Augstākā pakāpe,"45,7",0
Krāslavas novads,Krāslavas apriņķis,E,Krāslavas novada Krāslavas kultūras nama vidējās paaudzes deju kolektīvs “Jautraviņa”   ,Jāzeps Ornicāns,"45,7",Augstākā pakāpe,"45,7",0
Mazsalacas novads,Valmieras apriņķis,E,"Mazsalacas Kultūras centra Vidējās paaudzes deju kolektīvs ""Lībieši""",Ilona Migla,"45,7",Augstākā pakāpe,"45,7",0
Kuldīgas novads,Kuldīgas apriņķis,E,Kuldīgas novada Vārmes pagasta vidējās paaudzes deju kolektīvs “DimDari”    ,Zita Serdante,"45,5",Augstākā pakāpe,"45,5",0
Rīgas pilsēta,Rīgas pilsēta,E,Rīgas Kultūras un tautas mākslas centra „Ritums” vidējās paaudzes deju kolektīvs „Rēvele”,Raimonds Dzintars,"45,5",Augstākā pakāpe,"45,5",0
Talsu novads,Talsu apriņķis,E,"Talsu novada Valdemārpils, Lubes un Tiņģeres kultūras nama  Valdemārpils vidējās paaudzes deju kolektīvs “Krišjānis”   ",Gunta Kupše,"45,5",Augstākā pakāpe,"45,5",0
Varakļānu novads,Madonas apriņķis,E,Varakļānu novada Varakļānu kultūras nama vidējās paaudzes deju kolektīvs ,Mārīte Kanča,"45,5",Augstākā pakāpe,"45,5",0
Alsungas novads,Kuldīgas apriņķis,E,Alsungas novada Alsungas kultūras nama vidējās paaudzes deju kolektīvs “Suiti”   ,Zane Kalniņa,"45,3",Augstākā pakāpe,"45,3",0
Apes novads,Alūksnes apriņķis,E,"Apes Tautas nama Vidējās paaudzes deju kopa ""Metenis""",Edīte Dauškane,"45,3",Augstākā pakāpe,"45,3",0
Daugavpils novads,Daugavpils apriņķis,E,Daugavpils novada Līksnas pagasta kultūras nama vidējās  paaudzes deju kolektīvs “Daugaveņa”,Vilma Tāraude,"45,3",Augstākā pakāpe,"45,3",0
Dobeles novads,Dobeles apriņķis,E,"Dobeles novada Penkules kultūras nama Vidējās paaudzes deju kolektīvs ""Sadancis""",Ligita Urbele,"45,3",Augstākā pakāpe,"45,3",0
Dobeles novads,Dobeles apriņķis,E,"Dobeles novada Jaunbērzes kultūras nama Vidējās paaudzes deju kolektīvs ""Dieveris""",Arvils Noviks,"45,3",Augstākā pakāpe,"45,3",0
Kuldīgas novads,Kuldīgas apriņķis,E,Kuldīgas novada Snēpeles pagasta pārvaldes vidējās paaudzes deju kolektīvs “Snēpele”  ,Gunta Freiberga,"45,3",Augstākā pakāpe,"45,3",0
Vecpiebalgas novads,Cēsu apriņķis,E,"Vecpiebalgas novada Vecpiebalgas pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Mudurainis""",Antra Grīnberga,"45,3",Augstākā pakāpe,"45,3",0
Kuldīgas novads,Kuldīgas apriņķis,E,Kuldīgas novada Pašvaldības aģentūras  “Kuldīgas kultūras centrs” vidējās paaudzes deju kopa “Bandava” ,Ramona Irbe,"45,2",Augstākā pakāpe,"45,2",0
Rīgas pilsēta,Rīgas pilsēta,E,VEF Kultūras pils vidējās paaudzes deju kolektīvs „Gatve”,Gunta Raipala,"45,2",Augstākā pakāpe,"45,2",0
Stopiņu novads,Siguldas apriņķis,E,"Stopiņu novada Ulbrokas kultūras nama Vidējās paaudzes deju kolektīvs ""Luste""",Ieva Sīle,"45,2",Augstākā pakāpe,"45,2",0
Talsu novads,Talsu apriņķis,E,Talsu novada Ģibuļu pagasta Pastendes kultūras nama vidējās paaudzes deju kolektīvs “Dzalksti”  ,Jolanta Ozola,"45,2",Augstākā pakāpe,"45,2",0
Rīgas pilsēta,Rīgas pilsēta,E,Biedrības „Dzelzceļa nozarē strādājošie” vidējās paaudzes deju kolektīvs „Bānītis”,Vilnis Brēmanis,"45,0",Augstākā pakāpe,"45,0",0
Salacgrīvas novads,Limbažu apriņķis,E,"Liepupes Tautas nama Vidējās paaudzes deju kolektīvs ""Ulubele""",Jānis Trezuns,"45,0",Augstākā pakāpe,"45,0",0
Jelgavas novads,Jelgavas apriņķis,E,"Jelgavas novada Jaunsvirlaukas pagasta Vidējās paaudzes deju kolektīvs ""Svirlauka""",Liene Liniņa,"44,8",I pakāpe,"44,8",0
Tērvetes novads,Dobeles apriņķis,E,"Tērvetes novada Tērvetes kultūras nama Vidējās paaudzes deju kolektīvs ""Avots""",Ligita Urbele,"44,8",I pakāpe,"44,8",0
Auces novads,Dobeles apriņķis,E,"Auces novada Vītiņu tautas nama Vidējās paaudzes deju kolektīvs ""Robežnieki""",Māra Krūmiņa,"44,7",I pakāpe,"44,7",0
Kuldīgas novads,Kuldīgas apriņķis,E,Kuldīgas novada  Kabiles saieta nama vidējās paaudzes deju kolektīvs “Meždzirnas”    ,Andra Eimane,"44,7",I pakāpe,"44,7",0
Olaines novads,Pierīgas apriņķis,E,"Olaines novada Jaunolaines kultūras nama Vidējās paaudzes deju kopa ""Viducis""",Elīna Grebežniece,"44,7",I pakāpe,"44,7",0
Rundāles novads,Bauskas apriņķis,E,"Rundāles novada Vidējās paaudzes deju kolektīvs ""Rundāle""",Aiga Vangale,"44,7",I pakāpe,"44,7",0
Ogres novads,Ogres apriņķis,E,Ogres novada Kultūras centra vidējās paaudzes deju kolektīvs “Aija”   ,Aija Zepa,"44,5",I pakāpe,"44,5",0
Rūjienas novads,Valmieras apriņķis,E,"Rūjienas Kultūras nama Vidējās paaudzes deju kolektīvs ""Luste""",Arta Stikāne,"44,5",I pakāpe,"44,5",0
Viļakas novads,Balvu apriņķis,E,"Viļakas pilsētas Kultūras nama deju kopa ""Dēka""",Akvilina Jevstigņejeva,"44,5",I pakāpe,"44,5",0
Balvu novads,Balvu apriņķis,E,"Kubulu pagasta Kultūras nama deju kopa ""Kubuliņš""",Zita Kravale,"44,2",I pakāpe,"44,2",0
Jelgavas novads,Jelgavas apriņķis,E,"Jelgavas novada Līvbērzes pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Miestiņš""",Guna Stankeviča,"44,0",I pakāpe,"44,0",0
Rīgas pilsēta,Rīgas pilsēta,E,SIA „Arodbiedrību klubs „Vecrīga“” Tautas deju ansamblis „Ivuška”,Valentīna Laizāne,"44,0",I pakāpe,"44,0",0
Ķekavas novads,Pierīgas apriņķis,E,"Ķekavas novada Baložu kultūras nama Vidējās paaudzes deju kolektīvs ""Baloži""",Mārtiņš Ezeriņš,"43,8",I pakāpe,"43,8",0
Rēzeknes novads,Rēzeknes apriņķis,E,Rēzeknes novada Vērēmu pagasta tautas nama vidējās paaudzes deju kolektīvs “Kūzuls”,Vineta Āboliņa,"43,8",I pakāpe,"43,8",0
Smiltenes novads,Smiltenes apriņķis,E,"Grundzāles pagasta Kultūras nama Vidējās paaudzes deju kolektīvs ""Rieda""",Inga Ķestere,"43,8",I pakāpe,"43,8",0
Tukuma novads,Tukuma apriņķis,E,Tukuma novada Slampes Kultūras pils vidējās paaudzes deju kolektīvs „Namejs” ,Gunta Krecere,"43,8",I pakāpe,"43,8",0
Vecumnieku novads,Bauskas apriņķis,E,"Vecumnieku novada, Vecumnieku tautas nama Vidējās paaudzes deju kolektīvs ""Vēveri""",Sarmīte Vēvere,"43,8",I pakāpe,"43,8",0
Bauskas novads,Bauskas apriņķis,E,"Bauskas Kultūras centra Vidējās paaudzes deju kolektīvs ""Biguļi""",Santa Zemīte,"43,7",I pakāpe,"43,7",0
Jēkabpils novads,Jēkabpils apriņķis,E,Jēkabpils novada Leimaņu pagasta Leimaņu tautas nama vidējās paaudzes deju kolektīvs “ Deldze” ,Daiga Ģeidāne,"43,7",I pakāpe,"43,7",0
Ludzas novads,Ludzas apriņķis,E,Ludzas novada Isnaudas pagasta Isnaudas tautas nama vidējās paaudzes deju kolektīvs “Isnauda” ,Jānis Sviklāns,"43,7",I pakāpe,"43,7",0
Ķeguma novads,Ogres apriņķis,E,Ķeguma novada Birzgales pagasta Birzgales tautas nama vidējās paaudzes deju kolektīvs “Dejotprieks”    ,Mārīte Petrovska,"43,5",I pakāpe,"43,5",0
Līvānu novads,Preiļu apriņķis,E,Līvānu novada Rožupes pagasta Rožupes kultūras nama vidējās paaudzes deju kolektīvs “Rožupe”  ,Andrejs Usārs,"43,5",I pakāpe,"43,5",0
Madonas novads,Madonas apriņķis,E,Madonas novada Bērzaunes pagasta vidējās paaudzes deju kolektīvs “Atāls”   ,Judīte Ezerkalne,"43,5",I pakāpe,"43,5",0
Rīgas pilsēta,Rīgas pilsēta,E,Rīgas pašvaldības Kultūras iestāžu apvienības Kultūras un atpūtas centra „Imanta” vidējās paaudzes deju kolektīvs „Imantieši”,Linda Plostniece,"43,5",I pakāpe,"43,5",0
Jelgavas novads,Jelgavas apriņķis,E,"Jelgavas novada Kalnciema pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Pavediens""",Daina Majoka,"43,3",I pakāpe,"43,3",0
Engures novads,Tukuma apriņķis,E,Engures novada Engures kultūras nama vidējās paaudzes deju kolektīvs „Jadals” ,Juris Poga,"43,2",I pakāpe,"43,2",0
Jelgavas pilsēta,Jelgavas pilsēta,E,"Jelgavas pilsētas pašvaldības iestādes ""Kultūra"" Tautas deju ansamblis ""Lielupe""",Elita Simsone,"43,2",I pakāpe,"43,2",0
Pāvilostas novads,Liepājas apriņķis,E,Pāvilostas novada Pāvilostas kultūras nama vidējās paaudzes deju kolektīvs “Mārsils”   ,Daiga Cābele un Einārs Vārsbergs,"43,2",I pakāpe,"43,2",0
Pļaviņu novads,Aizkraukles apriņķis,E,"Pļaviņu novada kultūras centra Vidējās paaudzes deju kolektīvs ""Vidupe""",Jānis Reiters,"43,0",I pakāpe,"43,0",0
Rēzeknes pilsēta,Rēzeknes apriņķis,E,Rēzeknes pilsētas pašvaldības aģentūras “Rēzeknes Kultūras un tūrisma centrs” vidējās paaudzes deju kolektīvs “Vadži”,Inga Peļņa,"43,0",I pakāpe,"43,0",0
Riebiņu novads,Preiļu apriņķis,E,Riebiņu novada Stabulnieku pagasta Stabulnieku kultūras nama vidējās paaudzes deju kolektīvs “Stabulnieki”  ,Natālija Balode,"43,0",I pakāpe,"43,0",0
